,time,p_trans,p_trans_bl,region,subject,pid
25,1.55,0.04291530711457274,0.0014570380162477262,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
26,1.6500000000000001,0.048197638487593036,0.006739369389268023,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
27,1.75,0.04734898257426814,0.005890713475943124,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
28,1.85,0.03789036848879798,-0.003567900609527032,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
29,1.9500000000000002,0.029876901407601554,-0.01158136769072346,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
30,2.05,0.029195799036952085,-0.012262470061372929,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
31,2.1500000000000004,0.035120267389406115,-0.006338001708918899,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
32,2.25,0.04133721529565963,-0.00012105380266538152,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
33,2.3500000000000005,0.04440040503790553,0.002942135939580516,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
34,2.45,0.04447679210372622,0.0030185230054012094,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
35,2.55,0.04436594367790771,0.0029076745795826933,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
36,2.6500000000000004,0.049500528757331484,0.00804225965900647,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
37,2.75,0.0622024890727057,0.02074421997438069,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
38,2.8500000000000005,0.07222033256898233,0.030762063470657318,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
39,2.95,0.0733150929304302,0.03185682383210519,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
40,3.05,0.05985613229106529,0.018397863192740276,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
41,3.1500000000000004,0.046965950956208515,0.005507681857883501,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
42,3.25,0.04726632401340822,0.005808054915083204,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
43,3.3500000000000005,0.05525139581928146,0.013793126720956443,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
44,3.45,0.05644241957191687,0.014984150473591855,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
45,3.55,0.047945940709773344,0.00648767161144833,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
46,3.6500000000000004,0.04577939867134982,0.004321129573024808,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
47,3.75,0.04646150863776573,0.005003239539440714,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
48,3.8500000000000005,0.03780454420296631,-0.003653724895358701,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
49,3.95,0.03839602381337181,-0.003062245284953205,Midbrain,ZFM-05170,227781ff-b3d4-4380-bfed-00942195ca62
0,-0.95,0.030195150524519085,-0.03670411023958037,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
1,-0.8500000000000001,0.04565329275597937,-0.021245968008120085,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
2,-0.75,0.058255681910696085,-0.008643578853403368,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
3,-0.6500000000000001,0.07196695474047524,0.005067693976375784,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
4,-0.55,0.08281161780298477,0.015912357038885314,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
5,-0.45,0.07994764051236128,0.013048379748261826,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
6,-0.35000000000000003,0.08296116944738381,0.01606190868328436,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
7,-0.25,0.08482000913680343,0.01792074837270398,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
8,-0.15000000000000002,0.0727433858747561,0.005844125110656642,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
9,-0.05,0.05963770493503547,-0.00726155582906398,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
10,0.05,0.05332776313320163,-0.013571497630897822,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
11,0.15000000000000002,0.04986550043478832,-0.017033760329311136,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
12,0.25,0.04727154090431615,-0.019627719859783302,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
13,0.35000000000000003,0.04389959548899086,-0.02299966527510859,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
14,0.45,0.04507327216071351,-0.021825988603385943,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
15,0.55,0.046002193724520885,-0.020897067039578568,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
16,0.6500000000000001,0.04345655669502593,-0.02344270406907352,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
17,0.75,0.042962302343265354,-0.023936958420834098,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
18,0.8500000000000001,0.04362947449664749,-0.023269786267451964,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
19,0.95,0.041666729051313744,-0.025232531712785708,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
20,1.05,0.04440054137198218,-0.02249871939211727,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
21,1.1500000000000001,0.052775465358338,-0.014123795405761454,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
22,1.25,0.05588028607033038,-0.01101897469376907,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
23,1.35,0.0608459793008326,-0.006053281463266849,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
24,1.4500000000000002,0.06820869771596501,0.0013094369518655558,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
25,1.55,0.06954569656729849,0.0026464358031990376,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
26,1.6500000000000001,0.07054561727759444,0.003646356513494986,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
27,1.75,0.07286577160746449,0.005966510843365039,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
28,1.85,0.08381216022875973,0.016912899464660278,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
29,1.9500000000000002,0.08980598237136247,0.022906721607263023,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
30,2.05,0.08075600376218584,0.013856742998086383,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
31,2.1500000000000004,0.07314547718785706,0.006246216423757611,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
32,2.25,0.07276574443621217,0.005866483672112718,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
33,2.3500000000000005,0.06705094438511948,0.00015168362102002675,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
34,2.45,0.05196857674883625,-0.0149306840152632,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
35,2.55,0.044730407906039105,-0.022168852858060348,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
36,2.6500000000000004,0.05076248988305196,-0.016136770881047494,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
37,2.75,0.06071670766049038,-0.006182553103609073,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
38,2.8500000000000005,0.05887352396733457,-0.008025736796764882,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
39,2.95,0.060088831608803704,-0.006810429155295748,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
40,3.05,0.06653493538897928,-0.0003643253751201697,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
41,3.1500000000000004,0.055695772919492535,-0.011203487844606917,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
42,3.25,0.04060379703477414,-0.026295463729325314,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
43,3.3500000000000005,0.042706531604380815,-0.024192729159718637,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
44,3.45,0.062603680452598,-0.004295580311501457,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
45,3.55,0.0842053908474631,0.017306130083363652,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
46,3.6500000000000004,0.09410703269293666,0.027207771928837207,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
47,3.75,0.09133172573659838,0.02443246497249893,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
48,3.8500000000000005,0.07658810366561565,0.009688842901516198,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
49,3.95,0.06660852000374913,-0.00029074076035032204,Midbrain,ZFM-05170,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a
0,-0.95,0.15996152372126377,-0.018816530808366566,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
1,-0.8500000000000001,0.1541063523966878,-0.024671702132942536,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
2,-0.75,0.17433158608854538,-0.004446468441084955,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
3,-0.6500000000000001,0.19489805989581,0.016120005366179663,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
4,-0.55,0.18987397578734194,0.01109592125771161,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
5,-0.45,0.1791770280551585,0.00039897352552817344,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
6,-0.35000000000000003,0.17675410245771878,-0.0020239520719115556,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
7,-0.25,0.18966420942576667,0.01088615489613634,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
8,-0.15000000000000002,0.1863336386695361,0.007555584139905758,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
9,-0.05,0.18268006879847448,0.0039020142688441506,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
10,0.05,0.19466910815219673,0.015891053622566403,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
11,0.15000000000000002,0.18672981324534507,0.00795175871571474,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
12,0.25,0.16157989716971566,-0.017198157359914673,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
13,0.35000000000000003,0.16184569460076395,-0.01693235992886638,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
14,0.45,0.16843093458036862,-0.010347119949261713,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
15,0.55,0.16516155661471132,-0.013616497914919007,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
16,0.6500000000000001,0.16279657621931554,-0.015981478310314795,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
17,0.75,0.168286548388147,-0.010491506141483337,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
18,0.8500000000000001,0.18580391003847124,0.007025855508840911,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
19,0.95,0.19579859150783419,0.017020536978203854,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
20,1.05,0.1958512470116051,0.01707319248197478,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
21,1.1500000000000001,0.1952652060599737,0.016487151530343358,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
22,1.25,0.20464516014582082,0.02586710561619049,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
23,1.35,0.20946569308945123,0.0306876385598209,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
24,1.4500000000000002,0.20195600818579396,0.023177953656163625,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
25,1.55,0.19576044593957764,0.01698239140994731,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
26,1.6500000000000001,0.20069302182674972,0.021914967297119392,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
27,1.75,0.1915085783467089,0.012730523817078565,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
28,1.85,0.1833032170717327,0.004525162542102362,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
29,1.9500000000000002,0.1905830279182379,0.01180497338860756,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
30,2.05,0.20829262550678318,0.02951457097715285,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
31,2.1500000000000004,0.21460847872236896,0.03583042419273863,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
32,2.25,0.21115759492884578,0.03237954039921545,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
33,2.3500000000000005,0.21558995415021814,0.03681189962058781,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
34,2.45,0.2054564401128498,0.02667838558321947,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
35,2.55,0.18190021952049246,0.003122164990862125,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
36,2.6500000000000004,0.16365052731529864,-0.015127527214331693,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
37,2.75,0.16019831624949082,-0.018579738280139507,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
38,2.8500000000000005,0.18257329205366502,0.0037952375240346836,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
39,2.95,0.21072906159770582,0.03195100706807549,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
40,3.05,0.21205933422346102,0.033281279693830684,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
41,3.1500000000000004,0.1942946424924583,0.015516587962827982,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
42,3.25,0.18933768465623857,0.010559630126608238,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
43,3.3500000000000005,0.19644240853795533,0.017664354008325,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
44,3.45,0.2004462919320706,0.021668237402440282,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
45,3.55,0.1814281873961113,0.00265013286648097,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
46,3.6500000000000004,0.15388068635462138,-0.024897368175008955,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
47,3.75,0.15432125394645863,-0.024456800583171706,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
48,3.8500000000000005,0.1829158145638982,0.004137760034267857,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
49,3.95,0.1974160308671733,0.018637976337542966,Frontal cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
0,-0.95,0.4316949189162723,-0.010751166856616479,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
1,-0.8500000000000001,0.44919854472573234,0.006752458952843543,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
2,-0.75,0.4624899754828078,0.020043889709918994,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
3,-0.6500000000000001,0.45903912479116926,0.016593039018280464,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
4,-0.55,0.43673732459953496,-0.005708761173353838,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
5,-0.45,0.4187919983023562,-0.023654087470532603,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
6,-0.35000000000000003,0.4225105827863822,-0.019935502986506592,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
7,-0.25,0.43369861184247005,-0.008747473930418748,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
8,-0.15000000000000002,0.44733971607027423,0.004893630297385432,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
9,-0.05,0.4629600602118883,0.020513974438999494,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
10,0.05,0.4794582050832402,0.03701211931035142,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
11,0.15000000000000002,0.4600148251393431,0.01756873936645431,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
12,0.25,0.4278823712147623,-0.014563714558126495,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
13,0.35000000000000003,0.41871223279831477,-0.023733852974574032,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
14,0.45,0.4387187952983532,-0.0037272904745355717,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
15,0.55,0.46294240448841883,0.020496318715530037,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
16,0.6500000000000001,0.4600468478606544,0.01760076208776562,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
17,0.75,0.4556526269046542,0.013206541131765392,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
18,0.8500000000000001,0.4676706138604836,0.02522452808759479,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
19,0.95,0.48070429909191076,0.03825821331902196,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
20,1.05,0.4883870267848976,0.045940941012008796,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
21,1.1500000000000001,0.481234989590433,0.038788903817544185,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
22,1.25,0.47186462526461304,0.029418539491724238,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
23,1.35,0.4737128948381402,0.03126680906525142,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
24,1.4500000000000002,0.4822978178363371,0.039851732063448275,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
25,1.55,0.48930938211758934,0.046863296344700545,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
26,1.6500000000000001,0.49326675939549147,0.050820673622602675,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
27,1.75,0.48208886239466575,0.039642776621776954,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
28,1.85,0.4627075862085121,0.020261500435623303,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
29,1.9500000000000002,0.45049453805387546,0.008048452280986662,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
30,2.05,0.4498459658538627,0.00739988008097392,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
31,2.1500000000000004,0.456497580972163,0.014051495199274178,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
32,2.25,0.4628633114392984,0.020417225666409577,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
33,2.3500000000000005,0.46891888615370464,0.026472800380815842,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
34,2.45,0.4744714682495491,0.03202538247666031,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
35,2.55,0.44994760453795796,0.0075015187650691595,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
36,2.6500000000000004,0.42243294230966144,-0.020013143463227356,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
37,2.75,0.4510663814436262,0.00862029567073741,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
38,2.8500000000000005,0.4863474729574958,0.04390138718460701,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
39,2.95,0.4808931762088127,0.038447090435923925,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
40,3.05,0.46618954188985073,0.023743456116961936,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
41,3.1500000000000004,0.4496602323940094,0.007214146621120576,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
42,3.25,0.465992836076316,0.023546750303427177,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
43,3.3500000000000005,0.5135117766760419,0.07106569090315307,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
44,3.45,0.526636970128765,0.08419088435587618,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
45,3.55,0.5043091492353391,0.061863063462450296,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
46,3.6500000000000004,0.4737009974499631,0.03125491167707428,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
47,3.75,0.45147991359586603,0.009033827822977236,Sensory cortex,ZFM-05170,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1
